@relation Kriptoanaliza4
@attribute a_1 numeric
@attribute a_2 numeric
@attribute a_3 numeric
@attribute a_4 numeric
@attribute a_5 numeric
@attribute a_6 numeric
@attribute a_7 numeric
@attribute a_8 numeric
@attribute a_9 numeric
@attribute a_10 numeric
@attribute a_11 numeric
@attribute a_12 numeric
@attribute a_13 numeric
@attribute a_14 numeric
@attribute klasifikacija {ENG, GRC, DUT, SPA}
@data
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.3750, 20.0000, 1.4000, 3.9552, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0625, 19.0000, 1.3833, 3.8836, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9333, 21.0000, 1.3583, 3.8093, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.3571, 21.0000, 1.3417, 3.8087, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.1667, 18.0000, 1.4000, 3.9266, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0625, 17.0000, 1.3833, 3.9296, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.9231, 20.0000, 1.3750, 3.8496, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.3529, 20.0000, 1.3833, 3.8034, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.2500, 19.0000, 1.3667, 3.9705, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.4667, 20.0000, 1.3833, 3.9119, SPA
0.0309278351, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.1765, 20.0000, 1.3833, 3.8204, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.4000, 23.0000, 1.3750, 3.7777, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.0588, 19.0000, 1.4000, 3.8508, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.5833, 20.0000, 1.4000, 3.9205, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.8750, 19.0000, 1.3750, 3.7540, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0714, 20.0000, 1.3917, 3.8833, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 9.5000, 19.0000, 1.4000, 3.9106, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.8125, 17.0000, 1.3833, 3.8902, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.8333, 19.0000, 1.3750, 3.8700, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.8571, 20.0000, 1.4000, 3.8688, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.8667, 19.0000, 1.4000, 3.8828, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9375, 20.0000, 1.4000, 3.8372, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.6429, 19.0000, 1.3750, 4.0265, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.5294, 23.0000, 1.3750, 3.7449, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.0000, 20.0000, 1.4000, 3.8140, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 6.7857, 22.0000, 1.4000, 3.8424, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 7.5455, 26.0000, 1.4000, 3.6897, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.4286, 20.0000, 1.3667, 3.8104, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1429, 19.0000, 1.3833, 3.9428, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 9.7000, 21.0000, 1.3917, 3.8116, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.0000, 20.0000, 1.3667, 3.7197, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 6.5000, 22.0000, 1.3917, 3.8282, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 7.0833, 24.0000, 1.3750, 3.7769, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.4545, 22.0000, 1.3750, 3.7592, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.7500, 21.0000, 1.4000, 3.7659, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5833, 19.0000, 1.4000, 3.9299, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0000, 21.0000, 1.3667, 3.7956, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.3077, 20.0000, 1.3667, 3.7815, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.6923, 19.0000, 1.4000, 3.7836, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.3333, 20.0000, 1.3667, 3.8921, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.3077, 19.0000, 1.3833, 3.8963, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.5000, 17.0000, 1.4000, 3.8339, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9286, 22.0000, 1.3667, 3.7531, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9375, 19.0000, 1.3667, 3.7866, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.0000, 21.0000, 1.4000, 3.8707, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.4667, 18.0000, 1.3917, 3.8350, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.5833, 16.0000, 1.3833, 4.1018, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.0000, 20.0000, 1.3917, 3.8955, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.5000, 21.0000, 1.3833, 3.8634, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9375, 21.0000, 1.4000, 3.7388, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.8182, 18.0000, 1.4000, 3.9274, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 7.0000, 22.0000, 1.3833, 3.8241, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 9.7778, 19.0000, 1.4000, 3.9725, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 8.8000, 19.0000, 1.3833, 3.8515, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.3333, 21.0000, 1.4000, 3.7571, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9375, 20.0000, 1.4000, 3.8943, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.7333, 23.0000, 1.4000, 3.7060, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.1667, 22.0000, 1.3833, 3.6976, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.0000, 18.0000, 1.3583, 3.8983, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.6471, 23.0000, 1.3833, 3.6957, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.3333, 19.0000, 1.4000, 3.9149, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.6429, 18.0000, 1.4000, 3.9368, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0000, 20.0000, 1.4000, 3.9272, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.3077, 20.0000, 1.4000, 3.8944, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.4615, 21.0000, 1.4000, 3.8117, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7857, 18.0000, 1.3583, 3.9992, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.7333, 19.0000, 1.3667, 3.9330, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1250, 21.0000, 1.3917, 3.8511, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.5000, 18.0000, 1.4000, 3.9908, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0667, 19.0000, 1.3750, 3.8348, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.7500, 19.0000, 1.4000, 3.8988, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.7647, 21.0000, 1.4000, 3.7130, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.9231, 17.0000, 1.4000, 3.9214, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.5000, 19.0000, 1.3833, 3.9025, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.1667, 18.0000, 1.3917, 4.0126, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9286, 18.0000, 1.3833, 3.8523, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 9.5556, 17.0000, 1.3750, 4.0559, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 6.7692, 21.0000, 1.3917, 3.8388, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.0625, 17.0000, 1.3833, 3.8984, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.3333, 20.0000, 1.4000, 3.9541, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.0000, 19.0000, 1.3333, 3.8590, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1250, 23.0000, 1.3500, 3.6792, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.2857, 18.0000, 1.3667, 4.0064, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.8889, 20.0000, 1.3917, 3.8450, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7143, 19.0000, 1.3833, 3.8584, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.4000, 20.0000, 1.3583, 3.9451, SPA
0.0309278351, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5714, 19.0000, 1.3750, 3.8168, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.5500, 18.0000, 1.3833, 4.0038, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5333, 19.0000, 1.4000, 3.8978, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.4000, 20.0000, 1.4000, 3.8055, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.2000, 17.0000, 1.3750, 3.8868, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.8500, 22.0000, 1.3750, 3.7535, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.1579, 21.0000, 1.3833, 3.7088, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.2857, 21.0000, 1.3917, 3.7552, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.4286, 18.0000, 1.3750, 3.9684, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9333, 20.0000, 1.3917, 3.8928, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0000, 21.0000, 1.3417, 3.8665, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 5.5385, 23.0000, 1.3583, 3.7699, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.2500, 17.0000, 1.3833, 4.0557, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.2667, 21.0000, 1.4000, 3.9540, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.7895, 19.0000, 1.3917, 3.9141, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.8125, 19.0000, 1.4000, 3.9229, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5000, 19.0000, 1.3917, 3.9668, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.8000, 18.0000, 1.3833, 3.8510, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5455, 19.0000, 1.4000, 3.8210, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.4118, 20.0000, 1.3750, 3.8753, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1538, 18.0000, 1.4000, 3.9700, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.2143, 19.0000, 1.4000, 3.8767, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.3333, 21.0000, 1.4000, 3.8603, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.8462, 20.0000, 1.3667, 3.8550, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.7692, 19.0000, 1.3833, 3.8669, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.1538, 18.0000, 1.4000, 4.0105, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.6429, 19.0000, 1.3750, 3.8779, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.3333, 20.0000, 1.3750, 3.8489, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.9375, 17.0000, 1.4000, 3.9436, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.8571, 22.0000, 1.4000, 3.6530, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.9091, 18.0000, 1.4000, 4.0043, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.1250, 18.0000, 1.3750, 3.9997, SPA
0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.3571, 22.0000, 1.4000, 3.8203, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.5000, 19.0000, 1.4000, 3.7649, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.4615, 22.0000, 1.3500, 3.7610, SPA
0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 5.4444, 23.0000, 1.4000, 3.7595, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.0625, 18.0000, 1.3833, 3.8336, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.1538, 22.0000, 1.3833, 3.7113, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 7.1538, 18.0000, 1.3833, 3.8983, SPA
0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 6.4615, 21.0000, 1.4000, 3.7970, SPA
0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 0.0103092784, 4.4118, 16.0000, 1.4000, 3.9635, SPA
0.0309278351, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0206185567, 0.0103092784, 0.0103092784, 0.0103092784, 5.6250, 24.0000, 1.3750, 3.7298, SPA
