@relation EnigmaDataset

@attribute ngram_1 numeric
@attribute ngram_2 numeric
@attribute ngram_3 numeric
@attribute ngram_4 numeric
@attribute ngram_5 numeric
@attribute ngram_6 numeric
@attribute ngram_7 numeric
@attribute ngram_8 numeric
@attribute ngram_9 numeric
@attribute ngram_10 numeric
@attribute prosecna_udaljenost numeric
@attribute stepen_kompresije numeric
@attribute kolmogorovska_slozenost numeric
@attribute senonova_entropija numeric
@attribute entropija_divergencije numeric
@attribute klasa {k1,k2}

@data
0.002392,0.002392,0.002392,0.002392,0.002392,0.002392,0.002392,0.002392,0.002392,0.002392,47.866667,0.862348,1.271238,6.392908,0.799113,k1
0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,37.666667,0.848297,1.285522,6.412231,0.801529,k1
0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,43.047619,0.84898,1.270707,6.410746,0.801343,k1
0.003552,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,45.421053,0.848671,1.272054,6.419088,0.802386,k1
0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,0.00188,47.444444,0.851129,1.275902,6.408354,0.801044,k1
0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,45.47619,0.848825,1.271345,6.394929,0.799366,k1
0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,51.055556,0.847959,1.270707,6.410001,0.80125,k1
0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,0.001828,45.210526,0.850305,1.269605,6.396811,0.799601,k1
0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,0.001845,47.210526,0.848577,1.268687,6.400475,0.800059,k1
0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,43.95,0.848765,1.278788,6.393407,0.799176,k1
0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,0.001818,42,0.850868,1.271345,6.408991,0.801124,k1
0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,46.85,0.851434,1.273737,6.419727,0.802466,k1
0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,50.388889,0.847475,1.266667,6.416339,0.802042,k1
0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,48.684211,0.848548,1.319192,6.400996,0.800125,k1
0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,42.85,0.852818,1.267262,6.40383,0.800479,k1
0.003466,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,45.263158,0.847406,1.269126,6.410335,0.801292,k1
0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,50.277778,0.848643,1.267262,6.414058,0.801757,k1
0.003617,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,53.333333,0.848269,1.269605,6.402718,0.80034,k1
0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,45.947368,0.851393,1.285522,6.407751,0.800969,k1
0.003591,0.003591,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,45.9,0.848049,1.275902,6.403582,0.800448,k1
0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,60.266667,0.853125,1.266667,6.417461,0.802183,k1
0.00361,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,42.352941,0.85285,1.307071,6.423613,0.802952,k1
0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,45.944444,0.850207,1.288889,6.410647,0.801331,k1
0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,44.388889,0.846939,1.270707,6.407298,0.800912,k1
0.003552,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,56.529412,0.851852,1.278788,6.416232,0.802029,k1
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,40,0.851129,1.275902,6.399432,0.799929,k1
0.002604,0.002604,0.002604,0.002604,0.002604,0.002604,0.002604,0.002604,0.002604,0.002604,32.9375,0.865559,1.428986,6.369429,0.796179,k1
0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,56.647059,0.847648,1.272054,6.415159,0.801895,k1
0.003552,0.003552,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,51.055556,0.849018,1.293218,6.409006,0.801126,k1
0.003515,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,40.409091,0.848884,1.26791,6.414879,0.80186,k1
0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,47.45,0.847336,1.273737,6.408372,0.801047,k1
0.001887,0.001887,0.001887,0.001887,0.001887,0.001887,0.001887,0.001887,0.001887,0.001887,49.333333,0.850932,1.29899,6.403038,0.80038,k1
0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,44.631579,0.847737,1.278788,6.414776,0.801847,k1
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,50.052632,0.849585,1.319192,6.422891,0.802861,k1
0.004494,0.002247,0.002247,0.002247,0.002247,0.002247,0.002247,0.002247,0.002247,0.002247,39.117647,0.860244,1.274824,6.35608,0.79451,k1
0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,47.315789,0.849134,1.27013,6.4104,0.8013,k1
0.003591,0.003591,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,45.714286,0.850515,1.282828,6.424299,0.803037,k1
0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,55.764706,0.849076,1.275902,6.420857,0.802607,k1
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,45.65,0.846626,1.272054,6.410561,0.80132,k1
0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,44.619048,0.84655,1.280624,6.397752,0.799719,k1
0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,42.45,0.850305,1.269605,6.42442,0.803053,k1
0.003466,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,51.444444,0.850515,1.282828,6.414857,0.801857,k1
0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,44.888889,0.852459,1.273737,6.421006,0.802626,k1
0.003436,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,49.263158,0.849287,1.269605,6.410652,0.801332,k1
0.002825,0.002825,0.002825,0.002825,0.002825,0.002825,0.002825,0.002825,0.002825,0.002825,34.285714,0.869932,1.271515,6.332254,0.791532,k1
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,46.789474,0.849549,1.292437,6.416254,0.802032,k1
0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,44.631579,0.850305,1.269605,6.407251,0.800906,k1
0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,47.210526,0.849287,1.269605,6.412177,0.801522,k1
0.003407,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,55.823529,0.85,1.270707,6.410778,0.801347,k1
0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,53.058824,0.850716,1.272054,6.407154,0.800894,k1
0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,42.055556,0.851215,1.267244,6.41517,0.801896,k1
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,48.263158,0.847251,1.269605,6.393837,0.79923,k1
0.003247,0.003247,0.003247,0.003247,0.003247,0.003247,0.003247,0.003247,0.003247,0.003247,39.153846,0.882012,1.315344,6.342163,0.79277,k1
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,55.764706,0.848516,1.272846,6.414458,0.801807,k1
0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,38.631579,0.848049,1.275902,6.402721,0.80034,k1
0.003401,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,54.117647,0.850777,1.307071,6.410609,0.801326,k1
0.003521,0.003521,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,47.5,0.849896,1.29899,6.4068,0.80085,k1
0.003521,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,44.15,0.851324,1.269605,6.421552,0.802694,k1
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,45.619048,0.85102,1.270707,6.404929,0.800616,k1
0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,45.277778,0.850563,1.272846,6.40215,0.800269,k1
0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,39.85,0.85,1.270707,6.406951,0.800869,k1
0.00361,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,48.4375,0.853738,1.269285,6.415811,0.801976,k1
0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,42.619048,0.848921,1.277234,6.40231,0.800289,k1
0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,47.777778,0.852041,1.270707,6.407506,0.800938,k1
0.00361,0.00361,0.00361,0.00361,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,48.875,0.850823,1.278788,6.418781,0.802348,k1
0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,40.15,0.85041,1.273737,6.410917,0.801365,k1
0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,42.052632,0.848361,1.273737,6.389468,0.798683,k1
0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,48.368421,0.846928,1.337255,6.399695,0.799962,k1
0.003604,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,51.058824,0.850361,1.285522,6.423542,0.802943,k1
0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,47.222222,0.850932,1.29899,6.402756,0.800344,k1
0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,44.842105,0.849076,1.275902,6.389244,0.798656,k1
0.003704,0.003704,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,52.9375,0.851197,1.50101,6.421307,0.802663,k1
0.003527,0.003527,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,41.434783,0.848075,1.50101,6.393177,0.799147,k1
0.003571,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,44.2,0.850256,1.274747,6.418917,0.802365,k1
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,43,0.852041,1.270707,6.414182,0.801773,k1
0.003356,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,44.809524,0.847475,1.266667,6.398883,0.79986,k1
0.003396,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,47.25,0.848577,1.268687,6.407939,0.800992,k1
0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,0.001789,50.277778,0.85102,1.270707,6.41147,0.801434,k1
0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,45.2,0.851852,1.278788,6.410391,0.801299,k1
0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,46.05,0.850207,1.288889,6.408699,0.801087,k1
0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,44.666667,0.849301,1.278431,6.402247,0.800281,k1
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,44.588235,0.853061,1.270707,6.428361,0.803545,k1
0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,51.3125,0.850153,1.27013,6.418251,0.802281,k1
0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,47.368421,0.849429,1.339394,6.415406,0.801926,k1
0.004464,0.004464,0.004464,0.004464,0.004464,0.004464,0.004464,0.004464,0.004464,0.004464,30.777778,0.916898,1.861538,6.312411,0.789051,k1
0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,46.35,0.850575,1.267593,6.400833,0.800104,k1
0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,49.315789,0.85041,1.273737,6.416119,0.802015,k1
0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,47.578947,0.851086,1.293218,6.420946,0.802618,k1
0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,43.210526,0.847492,1.272846,6.391488,0.798936,k1
0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,0.001852,46.526316,0.851393,1.285522,6.410668,0.801334,k1
0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,53.117647,0.851351,1.379798,6.40672,0.80084,k1
0.004329,0.004329,0.004329,0.004329,0.004329,0.004329,0.004329,0.004329,0.004329,0.004329,34.5,0.908861,1.361905,6.331356,0.79142,k1
0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,45.176471,0.848361,1.273737,6.410595,0.801324,k1
0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,44.952381,0.849495,1.266667,6.389734,0.798717,k1
0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,44.789474,0.847475,1.266667,6.418522,0.802315,k1
0.003425,0.003425,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,54.444444,0.84879,1.376471,6.412027,0.801503,k1
0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,52.388889,0.851967,1.29899,6.422502,0.802813,k1
0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,55.1875,0.851852,1.278788,6.405845,0.800731,k1
0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,35.25,0.850101,1.317647,6.408806,0.801101,k1
0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,52.823529,0.853457,1.285522,6.421775,0.802722,k1
0.003534,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,46.315789,0.850312,1.379798,6.410756,0.801344,k1
0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,43.428571,0.84919,1.267244,6.404938,0.800617,k1
0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,52.777778,0.851324,1.269605,6.408986,0.801123,k1
0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,0.001779,46.684211,0.851064,1.267565,6.415718,0.801965,k1
0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,51.055556,0.851215,1.267244,6.414816,0.801852,k1
0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,41.45,0.84898,1.270707,6.409698,0.801212,k1
0.002353,0.002353,0.002353,0.002353,0.002353,0.002353,0.002353,0.002353,0.002353,0.002353,41.6,0.86053,1.267901,6.379604,0.79745,k1
0.003407,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,49.157895,0.84861,1.280624,6.413765,0.801721,k1
0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,0.001792,48.15,0.848423,1.269126,6.404636,0.800579,k1
0.00363,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,0.001815,48.526316,0.849899,1.26791,6.426765,0.803346,k1
0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,0.001767,40.95,0.852459,1.273737,6.428068,0.803508,k1
0.003591,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,48.473684,0.850256,1.274747,6.399177,0.799897,k1
0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,48.157895,0.849287,1.269605,6.401595,0.800199,k1
0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,37.190476,0.850823,1.278788,6.406085,0.800761,k1
0.002551,0.002551,0.002551,0.002551,0.002551,0.002551,0.002551,0.002551,0.002551,0.002551,46.428571,0.865872,1.286693,6.368537,0.796067,k1
0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,41.090909,0.848205,1.274747,6.404748,0.800594,k1
0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,49.368421,0.850913,1.26791,6.405904,0.800738,k1
0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,38.217391,0.85,1.270707,6.396567,0.799571,k1
0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,40.45,0.847475,1.266667,6.40111,0.800139,k1
0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,52.352941,0.848269,1.269605,6.412036,0.801505,k1
0.00431,0.00431,0.00431,0.00431,0.00431,0.00431,0.00431,0.00431,0.00431,0.00431,33.777778,0.907317,1.27619,6.328505,0.791063,k1
0.003552,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,49.833333,0.852425,1.285522,6.422642,0.80283,k1
0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,42.1,0.85041,1.273737,6.404798,0.8006,k1
0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,47.35,0.848671,1.272054,6.41721,0.802151,k1
0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,47.166667,0.84787,1.26791,6.39203,0.799004,k1
0.00339,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,53.764706,0.851266,1.270139,6.41179,0.801474,k1
0.00349,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,43.238095,0.852729,1.280624,6.401937,0.800242,k1
0.006452,0.006452,0.006452,0.006452,0.006452,0.006452,0.006452,0.006452,0.006452,0.006452,41.333333,0.948905,1.44,6.244604,0.780575,k1
0.003527,0.003527,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,40.95,0.848233,1.377778,6.405446,0.800681,k1
0.003442,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,50.631579,0.848577,1.268687,6.419556,0.802444,k1
0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,0.00177,55.176471,0.851434,1.273737,6.413747,0.801718,k1
0.003454,0.003454,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,45.055556,0.848577,1.268687,6.402702,0.800338,k1
0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,51.833333,0.849899,1.26791,6.416193,0.802024,k1
0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,49.111111,0.847648,1.272054,6.402859,0.800357,k1
0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,53.222222,0.847023,1.275902,6.395843,0.79948,k1
0.006623,0.006623,0.006623,0.006623,0.006623,0.006623,0.006623,0.006623,0.006623,0.006623,31,0.958955,1.268783,6.300919,0.787615,k1
0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,0.001795,35.409091,0.847179,1.274747,6.393895,0.799237,k1
0.003546,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,0.001773,42.75,0.850103,1.275902,6.391314,0.798914,k1
0.001869,0.001869,0.001869,0.001869,0.001869,0.001869,0.001869,0.001869,0.001869,0.001869,41.857143,0.85041,1.273737,6.406362,0.800795,k1
0.003478,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,43.142857,0.849585,1.319192,6.409818,0.801227,k1
0.003497,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,49.588235,0.850207,1.288889,6.414682,0.801835,k1
0.003697,0.001848,0.001848,0.001848,0.001848,0.001848,0.001848,0.001848,0.001848,0.001848,46.95,0.850467,1.339394,6.421304,0.802663,k1
0.003448,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,53.333333,0.849693,1.272054,6.417113,0.802139,k1
0.002151,0.002151,0.002151,0.002151,0.002151,0.002151,0.002151,0.002151,0.002151,0.002151,42.111111,0.858736,1.267764,6.398068,0.799758,k1
0.001835,0.001835,0.001835,0.001835,0.001835,0.001835,0.001835,0.001835,0.001835,0.001835,49.222222,0.849231,1.274747,6.412545,0.801568,k1
0.003448,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,50.777778,0.850305,1.269605,6.404951,0.800619,k1
0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,51.411765,0.852881,1.278788,6.414886,0.801861,k1
0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,46.761905,0.846386,1.298039,6.403365,0.800421,k1
0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,49.058824,0.84787,1.26791,6.394234,0.799279,k1
0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,51.222222,0.851107,1.317647,6.399236,0.799904,k1
0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,49.352941,0.84944,1.269126,6.416384,0.802048,k1
0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,42.857143,0.847251,1.269605,6.397861,0.799733,k1
0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,45.95,0.848548,1.319192,6.405373,0.800672,k1
0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,46.75,0.846791,1.29899,6.399992,0.799999,k1
0.00361,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,46.105263,0.852642,1.268687,6.406344,0.800793,k1
0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,39.55,0.84814,1.288889,6.410578,0.801322,k1
0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,42.7,0.849231,1.274747,6.388385,0.798548,k1
0.001848,0.001848,0.001848,0.001848,0.001848,0.001848,0.001848,0.001848,0.001848,0.001848,49.411765,0.850103,1.275902,6.420304,0.802538,k1
0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,51.705882,0.851434,1.273737,6.416318,0.80204,k1
0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,43.789474,0.849585,1.319192,6.399172,0.799897,k1
0.001908,0.001908,0.001908,0.001908,0.001908,0.001908,0.001908,0.001908,0.001908,0.001908,54.588235,0.849174,1.288889,6.39783,0.799729,k1
0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,49,0.849429,1.339394,6.402033,0.800254,k1
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,47.684211,0.850716,1.272054,6.416625,0.802078,k1
0.002092,0.002092,0.002092,0.002092,0.002092,0.002092,0.002092,0.002092,0.002092,0.002092,37.111111,0.853779,1.267764,6.373173,0.796647,k1
0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,41.444444,0.851172,1.27013,6.404283,0.800535,k1
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,44.47619,0.849693,1.272054,6.413021,0.801628,k1
0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,48.555556,0.848049,1.275902,6.400043,0.800005,k1
0.003356,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,38.291667,0.850402,1.298039,6.405394,0.800674,k1
0.003497,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,0.001748,45.722222,0.848861,1.29899,6.416388,0.802049,k1
0.003527,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,37.25,0.85162,1.267593,6.404468,0.800559,k1
0.003478,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,46.052632,0.84787,1.26791,6.402684,0.800336,k1
0.001838,0.001838,0.001838,0.001838,0.001838,0.001838,0.001838,0.001838,0.001838,0.001838,43.894737,0.852818,1.267262,6.404771,0.800596,k1
0.003515,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,50.588235,0.853476,1.308333,6.406603,0.800825,k1
0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,48.421053,0.85251,1.267949,6.412534,0.801567,k1
0.00361,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,42.684211,0.849585,1.319192,6.413148,0.801644,k1
0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,44.428571,0.850052,1.293218,6.401921,0.80024,k1
