@relation EnigmaDataset

@attribute ngram_1 numeric
@attribute ngram_2 numeric
@attribute ngram_3 numeric
@attribute ngram_4 numeric
@attribute ngram_5 numeric
@attribute ngram_6 numeric
@attribute ngram_7 numeric
@attribute ngram_8 numeric
@attribute ngram_9 numeric
@attribute ngram_10 numeric
@attribute prosecna_udaljenost numeric
@attribute stepen_kompresije numeric
@attribute kolmogorovska_slozenost numeric
@attribute senonova_entropija numeric
@attribute entropija_divergencije numeric
@attribute klasa {k1,k2}

@data
0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,45.52381,0.848963,1.269054,6.408414,0.801052,k2
0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,47.263158,0.850246,1.268235,6.412116,0.801515,k1
0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,42.894737,0.849261,1.268235,6.411779,0.801472,k2
0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,0.001623,45.263158,0.849654,1.270028,6.420559,0.80257,k1
0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,42.55,0.846686,1.270028,6.404639,0.80058,k2
0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,53.111111,0.849206,1.271895,6.411706,0.801463,k1
0.003344,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,50.444444,0.84623,1.271895,6.398611,0.799826,k2
0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,54.882353,0.850246,1.268235,6.432438,0.804055,k1
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,48.789474,0.849261,1.268235,6.40242,0.800303,k2
0.003396,0.003396,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,50.789474,0.849802,1.269519,6.405902,0.800738,k1
0.003442,0.003442,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,54.888889,0.84585,1.269519,6.396648,0.799581,k2
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,43.052632,0.846909,1.266937,6.397641,0.799705,k1
0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,41.157895,0.846909,1.266937,6.420596,0.802575,k2
0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,57.8125,0.850598,1.27563,6.436708,0.804589,k1
0.003454,0.003454,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,54.5,0.848606,1.27563,6.409869,0.801234,k2
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,39.88,0.845168,1.268627,6.402457,0.800307,k1
0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,45.333333,0.849112,1.268627,6.415761,0.80197,k2
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,47.315789,0.851378,1.267873,6.417047,0.802131,k1
0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,47.85,0.849409,1.267873,6.419956,0.802494,k2
0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,32,0.956679,1.354286,6.274551,0.784319,k1
0.006803,0.006803,0.006803,0.006803,0.006803,0.006803,0.006803,0.006803,0.006803,0.006803,29.666667,0.953069,1.354286,6.199984,0.774998,k2
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,51.388889,0.847741,1.267227,6.408524,0.801066,k1
0.003384,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,49.4,0.846758,1.267227,6.39376,0.79922,k2
0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,44.45,0.851129,1.275902,6.409157,0.801145,k1
0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,45.647059,0.849076,1.275902,6.417471,0.802184,k2
0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,49.777778,0.846928,1.337255,6.412339,0.801542,k1
0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,0.001825,54.294118,0.84995,1.337255,6.41577,0.801971,k2
0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,50.368421,0.852308,1.274747,6.409434,0.801179,k1
0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,0.001786,47.7,0.846154,1.274747,6.402949,0.800369,k2
0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,0.001805,42.631579,0.84493,1.273529,6.39157,0.798946,k1
0.003339,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,44.263158,0.848907,1.273529,6.403169,0.800396,k2
0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,43.15,0.850761,1.268283,6.421422,0.802678,k1
0.003683,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,0.001842,57.75,0.850761,1.268283,6.416744,0.802093,k2
0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,44,0.848574,1.267538,6.409853,0.801232,k1
0.003419,0.003419,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,51.526316,0.847591,1.267538,6.396197,0.799525,k2
0.005682,0.005682,0.005682,0.005682,0.005682,0.005682,0.005682,0.005682,0.005682,0.005682,28.714286,0.949821,1.328889,6.193999,0.77425,k1
0.005917,0.005917,0.005917,0.005917,0.005917,0.005917,0.005917,0.005917,0.005917,0.005917,26.857143,0.949821,1.328889,6.214198,0.776775,k2
0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,39.823529,0.848152,1.280214,6.411984,0.801498,k1
0.003425,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,39.45,0.847153,1.280214,6.397016,0.799627,k2
0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,56.277778,0.847507,1.335238,6.423551,0.802944,k1
0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,0.001642,42.681818,0.851417,1.335238,6.409365,0.801171,k2
0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,46,0.845401,1.373333,6.403102,0.800388,k1
0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,38.736842,0.847358,1.373333,6.414246,0.801781,k2
0.003509,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,51.578947,0.846686,1.270028,6.40332,0.800415,k1
0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,44.333333,0.845697,1.270028,6.400139,0.800017,k2
0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,53.105263,0.845401,1.373333,6.405899,0.800737,k1
0.003268,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,47.473684,0.850294,1.373333,6.419458,0.802432,k2
0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,49,0.851417,1.335238,6.43465,0.804331,k1
0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,54.611111,0.848485,1.335238,6.416134,0.802017,k2
0.003344,0.003344,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,42.478261,0.847209,1.487619,6.421459,0.802682,k1
0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,51.263158,0.848188,1.487619,6.413396,0.801674,k2
0.00335,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,44.318182,0.84638,1.373333,6.411433,0.801429,k1
0.003466,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,50.833333,0.849315,1.373333,6.409539,0.801192,k2
0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,0.001783,36.458333,0.850541,1.267538,6.402173,0.800272,k1
0.003339,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,48.3,0.850541,1.267538,6.427841,0.80348,k2
0.001616,0.001616,0.001616,0.001616,0.001616,0.001616,0.001616,0.001616,0.001616,0.001616,49,0.847358,1.373333,6.420152,0.802519,k1
0.00339,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,49.3,0.847358,1.373333,6.408611,0.801076,k2
0.003442,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,51.368421,0.846078,1.266667,6.402121,0.800265,k1
0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,41.210526,0.84902,1.264706,6.407454,0.800932,k2
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,52.052632,0.84638,1.373333,6.424837,0.803105,k1
0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,0.001603,44.947368,0.849315,1.373333,6.407162,0.800895,k2
0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,0.001631,41.65,0.84638,1.373333,6.411076,0.801384,k1
0.003442,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,50.25,0.845401,1.373333,6.412918,0.801615,k2
0.003401,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,46.2,0.847358,1.373333,6.406071,0.800759,k1
0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,49.055556,0.84638,1.373333,6.421505,0.802688,k2
0.003419,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,43.684211,0.844575,1.335238,6.407898,0.800987,k1
0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,0.001637,51.888889,0.849462,1.335238,6.420566,0.802571,k2
0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,46.263158,0.848039,1.266667,6.41997,0.802496,k1
0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,54.833333,0.848039,1.266667,6.424621,0.803078,k2
0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,46.75,0.845472,1.267873,6.405818,0.800727,k1
0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,47.210526,0.846457,1.267873,6.39534,0.799417,k2
0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,44.166667,0.852106,1.487619,6.434057,0.804257,k1
0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,44.95,0.848188,1.487619,6.408635,0.801079,k2
0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,0.001721,37.863636,0.846229,1.487619,6.405366,0.800671,k1
0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,44,0.847209,1.487619,6.413571,0.801696,k2
0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,44.285714,0.846229,1.487619,6.410661,0.801333,k1
0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,50.368421,0.846229,1.487619,6.41065,0.801331,k2
0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,45.47619,0.849167,1.487619,6.415124,0.80189,k1
0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,0.001764,50.105263,0.847209,1.487619,6.41913,0.802391,k2
0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,43.909091,0.845776,1.267227,6.402612,0.800327,k1
0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,0.001681,45.619048,0.849705,1.265266,6.41323,0.801654,k2
0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,51.684211,0.848871,1.266937,6.422383,0.802798,k1
0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,54.444444,0.849853,1.264976,6.416552,0.802069,k2
0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,45.7,0.84525,1.487619,6.411864,0.801483,k1
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,37.833333,0.84525,1.487619,6.383537,0.797942,k2
0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,56.941176,0.849315,1.373333,6.41949,0.802436,k1
0.003215,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,40.136364,0.84638,1.373333,6.398213,0.799777,k2
0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,44.952381,0.845552,1.335238,6.418369,0.802296,k1
0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,51,0.851417,1.335238,6.428818,0.803602,k2
0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,44.5,0.848337,1.373333,6.417182,0.802148,k1
0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,0.001745,50.684211,0.850294,1.373333,6.418073,0.802259,k2
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,47.666667,0.845927,1.266937,6.391163,0.798895,k1
0.00346,0.00346,0.00346,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,0.00173,51.368421,0.845927,1.266937,6.399841,0.79998,k2
0.003425,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,46.684211,0.848188,1.487619,6.416753,0.802094,k1
0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,50.052632,0.851126,1.487619,6.420808,0.802601,k2
0.003279,0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,43.315789,0.848633,1.31619,6.415118,0.80189,k1
0.003509,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,56.941176,0.848633,1.31619,6.423874,0.802984,k2
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,37.347826,0.846909,1.266937,6.410815,0.801352,k1
0.0033,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,50.055556,0.848871,1.266937,6.422763,0.802845,k2
0.003252,0.001626,0.001626,0.001626,0.001626,0.001626,0.001626,0.001626,0.001626,0.001626,48.65,0.847507,1.335238,6.40801,0.801001,k1
0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,49.529412,0.85044,1.335238,6.426147,0.803268,k2
0.004405,0.004405,0.004405,0.004405,0.004405,0.004405,0.004405,0.004405,0.004405,0.004405,36.25,0.906736,1.269822,6.2617,0.782713,k1
0.008547,0.004274,0.004274,0.004274,0.004274,0.004274,0.004274,0.004274,0.004274,0.004274,31.333333,0.909326,1.269822,6.274562,0.78432,k2
0.0033,0.0033,0.0033,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,49.35,0.846909,1.266937,6.419235,0.802404,k1
0.003241,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,44.285714,0.846909,1.266937,6.404752,0.800594,k2
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,44.65,0.848871,1.266937,6.411843,0.80148,k1
0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,51.210526,0.845927,1.266937,6.403583,0.800448,k2
0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,41.238095,0.84653,1.335238,6.386918,0.798365,k1
0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,0.001698,41.26087,0.847507,1.335238,6.42633,0.803291,k2
0.003378,0.003378,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,54.058824,0.851232,1.268235,6.423262,0.802908,k1
0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,48,0.848276,1.268235,6.397623,0.799703,k2
0.002681,0.002681,0.002681,0.002681,0.002681,0.002681,0.002681,0.002681,0.002681,0.002681,38.2,0.872441,1.327273,6.37813,0.797266,k1
0.002564,0.002564,0.002564,0.002564,0.002564,0.002564,0.002564,0.002564,0.002564,0.002564,36.846154,0.866142,1.327273,6.373386,0.796673,k2
0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,40.086957,0.848425,1.267873,6.405187,0.800648,k1
0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,0.001742,43.619048,0.849409,1.267873,6.410523,0.801315,k2
0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,0.001608,47.05,0.85,1.266667,6.414997,0.801875,k1
0.003268,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,47.380952,0.846078,1.266667,6.401422,0.800178,k2
0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,46.888889,0.848303,1.278431,6.40681,0.800851,k1
0.003515,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,39.555556,0.846307,1.278431,6.411438,0.80143,k2
0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,0.001678,46,0.851446,1.276923,6.402056,0.800257,k1
0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,0.001712,52.578947,0.850449,1.276923,6.411056,0.801382,k2
0.003466,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,0.001733,50.388889,0.848963,1.269054,6.411446,0.801431,k1
0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,0.001656,47.2,0.849951,1.269054,6.423182,0.802898,k2
0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,0.001706,50.736842,0.851563,1.31619,6.428228,0.803529,k1
0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,0.001653,46.578947,0.84668,1.31619,6.414699,0.801837,k2
0.003521,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,35.090909,0.850541,1.267538,6.409801,0.801225,k1
0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,0.001621,47.368421,0.847591,1.267538,6.41193,0.801491,k2
0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,47,0.84789,1.266937,6.423854,0.802982,k1
0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,0.001647,49.368421,0.84789,1.266937,6.409981,0.801248,k2
0.006623,0.006623,0.006623,0.006623,0.006623,0.006623,0.006623,0.006623,0.006623,0.006623,25.166667,0.968254,1.311111,6.229683,0.77871,k1
0.006944,0.006944,0.006944,0.006944,0.006944,0.006944,0.006944,0.006944,0.006944,0.006944,37.666667,0.972222,1.311111,6.245581,0.780698,k2
0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,0.001669,50.157895,0.847291,1.268235,6.41439,0.801799,k1
0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,0.001658,51.470588,0.847291,1.268235,6.419489,0.802436,k2
0.003185,0.001592,0.001592,0.001592,0.001592,0.001592,0.001592,0.001592,0.001592,0.001592,45.428571,0.845472,1.267873,6.404865,0.800608,k1
0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,0.001754,42.35,0.849409,1.267873,6.418241,0.80228,k2
0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,0.001618,44.157895,0.848126,1.268627,6.420226,0.802528,k1
0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,54.777778,0.851085,1.268627,6.413605,0.801701,k2
0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,0.001751,52.666667,0.85005,1.272664,6.412401,0.80155,k1
0.003344,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,0.001672,52.058824,0.851043,1.272664,6.424539,0.803067,k2
0.003431,0.003431,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,48.9,0.845697,1.270028,6.404619,0.800577,k1
0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,0.001812,48.1,0.848665,1.270028,6.396829,0.799604,k2
0.003521,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,52.277778,0.846608,1.267538,6.401212,0.800152,k1
0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,0.001715,39.380952,0.849558,1.267538,6.399907,0.799988,k2
0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,0.001799,47.6,0.849705,1.267227,6.408218,0.801027,k1
0.003401,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,47.238095,0.849705,1.267227,6.40699,0.800874,k2
0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,0.001727,46.736842,0.846608,1.267538,6.411499,0.801437,k1
0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,52.684211,0.846608,1.267538,6.415318,0.801915,k2
0.00335,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,0.001675,44.136364,0.848039,1.266667,6.414876,0.80186,k1
0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,0.001724,47.952381,0.84902,1.264706,6.418066,0.802258,k2
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,47.789474,0.847358,1.373333,6.406033,0.800754,k1
0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,0.001634,43.47619,0.849315,1.373333,6.405483,0.800685,k2
0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,0.001664,44.045455,0.846229,1.487619,6.396519,0.799565,k1
0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,0.00165,50.411765,0.847209,1.487619,6.421046,0.802631,k2
0.001585,0.001585,0.001585,0.001585,0.001585,0.001585,0.001585,0.001585,0.001585,0.001585,43.722222,0.847059,1.266667,6.424687,0.803086,k1
0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,42.26087,0.85,1.266667,6.417583,0.802198,k2
0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,0.001695,40.583333,0.847209,1.487619,6.390825,0.798853,k1
0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,0.001709,49.894737,0.849167,1.485714,6.416079,0.80201,k2
0.003322,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,0.001661,59.176471,0.846909,1.266937,6.410462,0.801308,k1
0.003378,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,0.001689,50.421053,0.84789,1.266937,6.415416,0.801927,k2
0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,0.001701,40.375,0.847741,1.267227,6.410975,0.801372,k1
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,52.555556,0.846758,1.267227,6.419972,0.802497,k2
0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,0.001686,40.857143,0.843137,1.266667,6.375655,0.796957,k1
0.003195,0.003195,0.001597,0.001597,0.001597,0.001597,0.001597,0.001597,0.001597,0.001597,46.4,0.84902,1.266667,6.408953,0.801119,k2
0.004132,0.004132,0.004132,0.004132,0.004132,0.004132,0.004132,0.004132,0.004132,0.004132,44.666667,0.904177,1.281232,6.283711,0.785464,k1
0.003984,0.003984,0.003984,0.003984,0.003984,0.003984,0.003984,0.003984,0.003984,0.003984,41.111111,0.906634,1.281232,6.28197,0.785246,k2
0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,0.001718,45,0.847976,1.269054,6.395923,0.79949,k1
0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,0.001639,52.555556,0.846989,1.269054,6.411524,0.80144,k2
0.003384,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,0.001692,57.1875,0.846989,1.269054,6.409697,0.801212,k1
0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,0.001704,45.238095,0.846002,1.269054,6.408088,0.801011,k2
0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,0.001736,56.466667,0.854489,1.285522,6.428535,0.803567,k1
0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,0.001866,49.222222,0.850361,1.285522,6.408338,0.801042,k2
0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,0.001761,63,0.851929,1.266954,6.435858,0.804482,k1
0.001873,0.001873,0.001873,0.001873,0.001873,0.001873,0.001873,0.001873,0.001873,0.001873,39.45,0.847758,1.266954,6.396541,0.799568,k2
0.00367,0.001835,0.001835,0.001835,0.001835,0.001835,0.001835,0.001835,0.001835,0.001835,38.173913,0.85209,1.341667,6.386502,0.798313,k1
0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,0.001808,40.25,0.848875,1.341667,6.397881,0.799735,k2
0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,47.294118,0.853392,1.276498,6.419034,0.802379,k1
0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,0.001883,42.722222,0.852298,1.276498,6.403025,0.800378,k2
